start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container,cpu_total_avg,cpu_total_max,cpu_total_sum,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container,network_sum_pod_normalised,network_sum_pod
Fri Dec  2 08:36:47 UTC 2022,Fri Dec  2 08:51:47 UTC 2022,4,12,4,12,10.2053258294259,3.40177527647531,3.92888784465559,2.89419024058518,0.378929786403579,0.126309928801193,0.126309928801193,3.5280852052765,4.05519777345678,10.5842556158295,4096000000,12288000000,4096000000,12288000000,1045683034.83871,348561011.612903,613429248,153325568,1017584342.70968,339194780.903226,602660864,146071552,14.3213714598583,28642742.9197166
Fri Dec  2 08:51:47 UTC 2022,Fri Dec  2 09:06:47 UTC 2022,4,12,4,12,11.075226413117,3.69174213770568,4.14043795582962,3.15335588752226,0.534372654587745,0.178124218195915,0.178124218195915,3.8698663559016,4.31856217402554,11.6095990677048,4096000000,12288000000,4096000000,12288000000,1359258921.29032,453086307.096774,624553984,316407808,1333392020.64516,444464006.88172,614707200,307609600,12.4471010550806,24894202.1101611
Fri Dec  2 09:06:47 UTC 2022,Fri Dec  2 09:21:47 UTC 2022,4,12,4,12,10.8694669889678,3.62315566298926,4.16338959445555,3.15708937066665,0.528316615966716,0.176105538655572,0.176105538655572,3.79926120164483,4.33949513311112,11.3977836049345,4096000000,12288000000,4096000000,12288000000,1476423547.87097,492141182.623656,639754240,365158400,1451437815.74194,483812605.247312,628838400,357654528,17.0629347380777,34125869.4761553
Fri Dec  2 09:21:47 UTC 2022,Fri Dec  2 09:36:48 UTC 2022,4,12,4,12,10.8154250417125,3.60514168057082,3.99717677500367,3.1744988718111,0.035711421988086,0.011903807329362,0.011903807329362,3.61704548790018,4.00908058233303,10.8511364637005,4096000000,12288000000,4096000000,12288000000,1818796560.51613,606265520.172043,653631488,487182336,1794102305.03226,598034101.677419,646406144,477634560,31.7842899455273,63568579.8910546
Fri Dec  2 09:36:48 UTC 2022,Fri Dec  2 09:51:48 UTC 2022,4,12,4,12,10.8507397596741,3.61691325322469,3.9250233968667,3.25148201731483,0.003769198363182,0.001256399454394,0.001256399454394,3.61816965267908,3.92627979632109,10.8545089580373,4096000000,12288000000,4096000000,12288000000,1919120417.03226,639706805.677419,666972160,595595264,1895878788.12903,631959596.043011,654594048,585789440,17.7081997159121,35416399.4318243
Fri Dec  2 09:51:48 UTC 2022,Fri Dec  2 10:06:48 UTC 2022,4,12,4,12,3.3,1.1,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.12631559500348,2.02631559500348,3.37894678501044,4096000000,12288000000,4096000000,12288000000,1920523098.83871,640174366.27957,662478848,603357184,1900242613.67742,633414204.55914,656896000,596377600,13.5047733506258,27009546.7012516
Fri Dec  2 10:06:48 UTC 2022,Fri Dec  2 10:21:48 UTC 2022,4,12,4,12,3.6,1.2,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.22631559500348,2.02631559500348,3.67894678501044,4096000000,12288000000,4096000000,12288000000,1947945950.96774,649315316.989248,699432960,603058176,1927024640,642341546.666667,693055488,596811776,12.7852500146034,25570500.0292068
Fri Dec  2 08:21:46 UTC 2022,Fri Dec  2 08:36:47 UTC 2022,4,12,4,12,3.9,1.3,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.32631559500348,2.02631559500348,3.97894678501044,4096000000,12288000000,4096000000,12288000000,456091925.024154,152030641.674718,179892224,0,439442092.64541,146480697.54847,173019136,0,0.00016225185921,324.503718420842
Fri Dec  2 08:36:47 UTC 2022,Fri Dec  2 08:51:47 UTC 2022,4,12,4,12,3,1,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.02631559500348,2.02631559500348,3.07894678501044,4096000000,12288000000,4096000000,12288000000,1045683034.83871,348561011.612903,613429248,153325568,1017584342.70968,339194780.903226,602660864,146071552,14.3213714598583,28642742.9197166
Fri Dec  2 08:51:47 UTC 2022,Fri Dec  2 09:06:47 UTC 2022,4,12,4,12,5.1,1.7,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.72631559500348,2.02631559500348,5.17894678501044,4096000000,12288000000,4096000000,12288000000,1359258921.29032,453086307.096774,624553984,316407808,1333392020.64516,444464006.88172,614707200,307609600,12.4471010550806,24894202.1101611
Fri Dec  2 09:06:47 UTC 2022,Fri Dec  2 09:21:47 UTC 2022,4,12,4,12,10.9070784505399,3.63569281684662,3.95372059986667,3.30439147933702,0.004058140677684,0.001352713559228,0.001352713559228,3.63704553040585,3.9550733134259,10.9111365912175,4096000000,12288000000,4096000000,12288000000,1476423547.87097,492141182.623656,639754240,365158400,1451437815.74194,483812605.247312,628838400,357654528,17.0629347380777,34125869.4761553
Fri Dec  2 09:21:47 UTC 2022,Fri Dec  2 09:36:48 UTC 2022,4,12,4,12,10.8416500896422,3.61388336321408,3.93653656178519,2.98705003022963,0.012744118661943,0.004248039553981,0.004248039553981,3.61813140276806,3.94078460133917,10.8543942083042,4096000000,12288000000,4096000000,12288000000,1818796560.51613,606265520.172043,653631488,487182336,1794102305.03226,598034101.677419,646406144,477634560,31.7842899455273,63568579.8910546
Fri Dec  2 09:36:48 UTC 2022,Fri Dec  2 09:51:48 UTC 2022,4,12,4,12,7.03020157584999,2.34340052528333,3.1694240044852,2.0589113835185,0.376561602614805,0.125520534204935,0.125520534204935,2.46892105948826,3.29494453869013,7.4067631784648,4096000000,12288000000,4096000000,12288000000,1919120417.03226,639706805.677419,666972160,595595264,1895878788.12903,631959596.043011,654594048,585789440,17.7081997159121,35416399.4318243
Fri Dec  2 09:51:48 UTC 2022,Fri Dec  2 10:06:48 UTC 2022,4,12,4,12,11.4094467812167,3.80314892707222,4.15215009670372,2.54559907728151,4.27177958027772,1.42392652675924,1.42392652675924,5.22707545383146,5.57607662346296,15.6812263614944,4096000000,12288000000,4096000000,12288000000,1920523098.83871,640174366.27957,662478848,603357184,1900242613.67742,633414204.55914,656896000,596377600,13.5047733506258,27009546.7012516
Fri Dec  2 10:06:48 UTC 2022,Fri Dec  2 10:21:48 UTC 2022,4,12,4,12,11.2885716496763,3.76285721655877,4.01053301619632,3.537099870563,7.38E-05,2.46E-05,2.46E-05,3.76288181655877,4.01055761619632,11.2886454496763,4096000000,12288000000,4096000000,12288000000,1947945950.96774,649315316.989248,699432960,603058176,1927024640,642341546.666667,693055488,596811776,12.7852500146034,25570500.0292068
Fri Dec  2 08:21:46 UTC 2022,Fri Dec  2 08:36:47 UTC 2022,4,12,4,12,7.03975637169186,2.34658545723062,3.45091049845559,1.99348430785181,5.22E-05,1.74E-05,1.74E-05,2.34660285723062,3.45092789845559,7.03980857169186,4096000000,12288000000,4096000000,12288000000,456091925.024154,152030641.674718,179892224,0,439442092.64541,146480697.54847,173019136,0,0.00016225185921,324.503718420842
Fri Dec  2 08:36:47 UTC 2022,Fri Dec  2 08:51:47 UTC 2022,4,12,4,12,10.4294423349612,3.47648077832041,3.97000835261855,2.47195670510005,0,0,0,3.47648077832041,3.97000835261855,10.4294423349612,4096000000,12288000000,4096000000,12288000000,1045683034.83871,348561011.612903,613429248,153325568,1017584342.70968,339194780.903226,602660864,146071552,14.3213714598583,28642742.9197166
Fri Dec  2 08:51:47 UTC 2022,Fri Dec  2 09:06:47 UTC 2022,4,12,4,12,6.9,2.3,3.1,1.5,0,0,0,2.3,3.1,6.9,4096000000,12288000000,4096000000,12288000000,1359258921.29032,453086307.096774,624553984,316407808,1333392020.64516,444464006.88172,614707200,307609600,12.4471010550806,24894202.1101611
Fri Dec  2 09:06:47 UTC 2022,Fri Dec  2 09:21:47 UTC 2022,4,12,4,12,3,1,1.5,0.7,0,0,0,1,1.5,3,4096000000,12288000000,4096000000,12288000000,1476423547.87097,492141182.623656,639754240,365158400,1451437815.74194,483812605.247312,628838400,357654528,17.0629347380777,34125869.4761553
Fri Dec  2 09:21:47 UTC 2022,Fri Dec  2 09:36:48 UTC 2022,4,12,4,12,6.3,2.1,3,1.9,0,0,0,2.1,3,6.3,4096000000,12288000000,4096000000,12288000000,1818796560.51613,606265520.172043,653631488,487182336,1794102305.03226,598034101.677419,646406144,477634560,31.7842899455273,63568579.8910546
Fri Dec  2 09:36:48 UTC 2022,Fri Dec  2 09:51:48 UTC 2022,4,12,4,12,3.6,1.2,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.22631559500348,2.02631559500348,3.67894678501044,4096000000,12288000000,4096000000,12288000000,1919120417.03226,639706805.677419,666972160,595595264,1895878788.12903,631959596.043011,654594048,585789440,17.7081997159121,35416399.4318243
Fri Dec  2 09:51:48 UTC 2022,Fri Dec  2 10:06:48 UTC 2022,4,12,4,12,3.9,1.3,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.32631559500348,2.02631559500348,3.97894678501044,4096000000,12288000000,4096000000,12288000000,1920523098.83871,640174366.27957,662478848,603357184,1900242613.67742,633414204.55914,656896000,596377600,13.5047733506258,27009546.7012516
Fri Dec  2 10:06:48 UTC 2022,Fri Dec  2 10:21:48 UTC 2022,4,12,4,12,3,1,2,0.8,0.07894678501044,0.02631559500348,0.02631559500348,1.02631559500348,2.02631559500348,3.07894678501044,4096000000,12288000000,4096000000,12288000000,1947945950.96774,649315316.989248,699432960,603058176,1927024640,642341546.666667,693055488,596811776,12.7852500146034,25570500.0292068
Fri Dec  2 08:21:46 UTC 2022,Fri Dec  2 08:36:47 UTC 2022,4,12,4,12,0,0,0,0,0,0,0,0,0,0,4096000000,12288000000,4096000000,12288000000,456091925.024154,152030641.674718,179892224,0,439442092.64541,146480697.54847,173019136,0,0.00016225185921,324.503718420842
Fri Dec  2 08:36:47 UTC 2022,Fri Dec  2 08:51:47 UTC 2022,4,12,4,12,0,0,0,0,0,0,0,0,0,0,4096000000,12288000000,4096000000,12288000000,1045683034.83871,348561011.612903,613429248,153325568,1017584342.70968,339194780.903226,602660864,146071552,14.3213714598583,28642742.9197166
Fri Dec  2 08:51:47 UTC 2022,Fri Dec  2 09:06:47 UTC 2022,4,12,4,12,0.007751206163508,0.002583735387836,0.005300455446379,0.001094745848306,0,0,0,0.002583735387836,0.005300455446379,0.007751206163508,4096000000,12288000000,4096000000,12288000000,1359258921.29032,453086307.096774,624553984,316407808,1333392020.64516,444464006.88172,614707200,307609600,12.4471010550806,24894202.1101611
Fri Dec  2 09:06:47 UTC 2022,Fri Dec  2 09:21:47 UTC 2022,4,12,4,12,9.13762137953208,3.04587379317736,4.06709165195185,0.003277966343168,0.745199179741848,0.248399726580616,0.248399726580616,3.29427351975798,4.31549137853247,9.88282055927393,4096000000,12288000000,4096000000,12288000000,1476423547.87097,492141182.623656,639754240,365158400,1451437815.74194,483812605.247312,628838400,357654528,17.0629347380777,34125869.4761553
Fri Dec  2 09:21:47 UTC 2022,Fri Dec  2 09:36:48 UTC 2022,4,12,4,12,9.38051225180865,3.12683741726955,4.13155256847408,2.28694910592222,0.192361407036996,0.064120469012332,0.064120469012332,3.19095788628188,4.19567303748641,9.57287365884565,4096000000,12288000000,4096000000,12288000000,1818796560.51613,606265520.172043,653631488,487182336,1794102305.03226,598034101.677419,646406144,477634560,31.7842899455273,63568579.8910546
Fri Dec  2 09:36:48 UTC 2022,Fri Dec  2 09:51:48 UTC 2022,4,12,4,12,8.01745016619135,2.67248338873045,3.62971404224815,2.33260856097407,1.5393434572102,0.513114485736733,0.513114485736733,3.18559787446718,4.14282852798488,9.55679362340155,4096000000,12288000000,4096000000,12288000000,1919120417.03226,639706805.677419,666972160,595595264,1895878788.12903,631959596.043011,654594048,585789440,17.7081997159121,35416399.4318243
Fri Dec  2 09:51:48 UTC 2022,Fri Dec  2 10:06:48 UTC 2022,4,12,4,12,9.50666507820384,3.16888835940128,4.13642099222593,2.11945928612964,0.148271416524636,0.049423805508212,0.049423805508212,3.21831216490949,4.18584479773414,9.65493649472848,4096000000,12288000000,4096000000,12288000000,1920523098.83871,640174366.27957,662478848,603357184,1900242613.67742,633414204.55914,656896000,596377600,13.5047733506258,27009546.7012516
Fri Dec  2 10:06:48 UTC 2022,Fri Dec  2 10:21:48 UTC 2022,4,12,4,12,7.3054239746211,2.4351413248737,3.56873113944445,2.04546507121852,0.138377854879194,0.046125951626398,0.046125951626398,2.4812672765001,3.61485709107085,7.4438018295003,4096000000,12288000000,4096000000,12288000000,1947945950.96774,649315316.989248,699432960,603058176,1927024640,642341546.666667,693055488,596811776,12.7852500146034,25570500.0292068
Fri Dec  2 08:21:46 UTC 2022,Fri Dec  2 08:36:47 UTC 2022,4,12,4,12,0.007751206163508,0.002583735387836,0.005300455446379,0.001094745848306,0,0,0,0.002583735387836,0.005300455446379,0.007751206163508,4096000000,12288000000,4096000000,12288000000,456091925.024154,152030641.674718,179892224,0,439442092.64541,146480697.54847,173019136,0,0.00016225185921,324.503718420842
Fri Dec  2 08:36:47 UTC 2022,Fri Dec  2 08:51:47 UTC 2022,4,12,4,12,9.13762137953208,3.04587379317736,4.06709165195185,0.003277966343168,0.745199179741848,0.248399726580616,0.248399726580616,3.29427351975798,4.31549137853247,9.88282055927393,4096000000,12288000000,4096000000,12288000000,1045683034.83871,348561011.612903,613429248,153325568,1017584342.70968,339194780.903226,602660864,146071552,14.3213714598583,28642742.9197166
Fri Dec  2 08:51:47 UTC 2022,Fri Dec  2 09:06:47 UTC 2022,4,12,4,12,9.38051225180865,3.12683741726955,4.13155256847408,2.28694910592222,0.192361407036996,0.064120469012332,0.064120469012332,3.19095788628188,4.19567303748641,9.57287365884565,4096000000,12288000000,4096000000,12288000000,1359258921.29032,453086307.096774,624553984,316407808,1333392020.64516,444464006.88172,614707200,307609600,12.4471010550806,24894202.1101611
Fri Dec  2 09:06:47 UTC 2022,Fri Dec  2 09:21:47 UTC 2022,4,12,4,12,8.01745016619135,2.67248338873045,3.62971404224815,2.33260856097407,1.5393434572102,0.513114485736733,0.513114485736733,3.18559787446718,4.14282852798488,9.55679362340155,4096000000,12288000000,4096000000,12288000000,1476423547.87097,492141182.623656,639754240,365158400,1451437815.74194,483812605.247312,628838400,357654528,17.0629347380777,34125869.4761553
Fri Dec  2 09:21:47 UTC 2022,Fri Dec  2 09:36:48 UTC 2022,4,12,4,12,11.7970394851438,3.93234649504794,4.24419073538889,3.61563241747778,4.55566525782315,1.51855508594105,1.51855508594105,5.45090158098899,5.76274582132994,16.352704742967,4096000000,12288000000,4096000000,12288000000,1818796560.51613,606265520.172043,653631488,487182336,1794102305.03226,598034101.677419,646406144,477634560,31.7842899455273,63568579.8910546
Fri Dec  2 09:36:48 UTC 2022,Fri Dec  2 09:51:48 UTC 2022,4,12,4,12,11.5980128739111,3.8660042913037,4.19454323924815,3.54916568086667,0.499713791395677,0.166571263798559,0.166571263798559,4.03257555510226,4.36111450304671,12.0977266653068,4096000000,12288000000,4096000000,12288000000,1919120417.03226,639706805.677419,666972160,595595264,1895878788.12903,631959596.043011,654594048,585789440,17.7081997159121,35416399.4318243
Fri Dec  2 09:51:48 UTC 2022,Fri Dec  2 10:06:48 UTC 2022,4,12,4,12,9.50666507820384,3.16888835940128,4.13642099222593,2.11945928612964,0.148271416524636,0.049423805508212,0.049423805508212,3.21831216490949,4.18584479773414,9.65493649472848,4096000000,12288000000,4096000000,12288000000,1920523098.83871,640174366.27957,662478848,603357184,1900242613.67742,633414204.55914,656896000,596377600,13.5047733506258,27009546.7012516
Fri Dec  2 10:06:48 UTC 2022,Fri Dec  2 10:21:48 UTC 2022,4,12,4,12,7.3054239746211,2.4351413248737,3.56873113944445,2.04546507121852,0.138377854879194,0.046125951626398,0.046125951626398,2.4812672765001,3.61485709107085,7.4438018295003,4096000000,12288000000,4096000000,12288000000,1947945950.96774,649315316.989248,699432960,603058176,1927024640,642341546.666667,693055488,596811776,12.7852500146034,25570500.0292068
