Trials,Throughput,Responsetime,TOTAL_PODS_MEM,TOTAL_PODS_CPU,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,WEB_ERRORS,MAXINLINELEVEL,thrpt_ci,resp_ci,cpu_ci,mem_ci
1,815.056,109.222,577.086,1.78268,1.60794301837332,1.97700026125433,545,604,0,9,2.48,5.61,2.78,3.28
