Trials,Throughput,Responsetime,TOTAL_PODS_MEM,TOTAL_PODS_CPU,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,CLUSTER_MEM%,CLUSTER_CPU%,WEB_ERRORS,MAXINLINELEVEL
1,609.917,283.833,572.721,1.26854,1.1250222443335705,1.5101864750277558,557,580,20.5641,28.7031,0,9
1,644.45,253.667,556.152,1.26494,1.1279516922236652,1.4674461868601558,535,584,20.4872,29.549,0,9
