THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,, THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,, CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin ,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
77285,0.284704,1108.733222,8.12268,2694.07,4.72847124213731,10.0610773181519,2116,3125,11.95,4.92,78150.4,6.55,221.25,2.26111,0,2.39,2.34,29.33,7775M,29.33,7775M,81,2559,22,93,343,12,91,10098,11.41,27,4239,141,6,23,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
79820.9,0.287363,2014.264543,8.03393,2167.49,4.59563737667787,10.0663695590333,1469,2732,3.95,8.88,78273.2,6.54111,224.4,2.27889,0,2.54,2.47,26.29,7414M,26.29,7414M,79,2501,23,89,403,20,110,10347,10.02,27,4359,126,4,22,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
80376.6,0.296996,2102.044741,8.06758,1675.57,4.51401118873617,10.006601838,1450,1821,2.35,2.16,78850,6.48667,227.54,2.36889,0,2.63,2.54,25.38,7292M,25.38,7292M,77,2137,25,94,834,19,122,11238,6.3,26,4374,162,5,23,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
79673,0.283125,907.203897,8.03334,1401.95,4.86992593266722,9.86731029791482,1252,1569,3.7,2.37,78054.5,6.54,1100,2.49222,0,2.56,2.28,27.14,7654M,27.14,7654M,158,5572,23,87,404,26,82,8942,8.81,27,4095,237,3,22,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
79177.9,0.296336,981.260506,7.86759,2004.03,5.03585921448308,9.87457935549259,1664,2491,2.8,2.69,77556.3,6.49,1090,2.53667,0,2.21,3.65,23.46,7958M,23.46,7958M,207,3886,20,91,781,17,137,12074,9.71,29,3986,182,5,18,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE

