TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
86,40690.6,2.02319,3058.101201,3.16309,1729.25,1.85046644082629,4.06853342965185,1486,2079,6.53,23.53,39719.8,12.8867,501.22,22.02,0,2.58,2.56,3.91,4087M,3.91,4087M,17,1680,11,85,341,47,56,9700,3.9,6,2151,137,14,14,7,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
80,41342.3,2.04626,4061.305259,3.16598,1709.4,1.76044577414111,3.92882338832222,1103,2232,10.51,28.41,40287.4,12.7144,507.51,21.6144,0,3.01,3.08,3.91,3924M,3.91,3924M,20,6560,2,85,345,45,62,9310,13.4,7,2287,130,13,11,8,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
52,38833.4,2.04944,3506.720419,3.19528,1366.44,1.61317601030104,4.10585110302375,0,2011,5.03,37.89,37896.1,13.5078,501.22,24.3644,0,2.49,2.46,3.96,3424M,3.96,3424M,18,5400,10,87,455,46,26,7090,11.1,6,639,52,14,17,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
34,40769,2.05307,3467.999599,3.16377,1608.52,1.86897796620761,4.1278694125125,1227,1876,4.24,23.5,39821.6,12.8567,595.59,23.8678,0,2.68,2.78,3.96,2487M,3.96,2487M,20,2580,10,90,325,50,18,5350,7.8,3,1900,142,9,12,8,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
96,41236.9,2.07352,2663.404852,3.21344,1574.69,1.71106348224945,4.00657503263333,1321,2200,5.38,18.43,40178.4,12.7378,509.61,21.7278,0,2.1,2.09,3.94,3922M,3.94,3922M,21,3940,11,80,335,48,46,9760,5.2,6,1939,143,16,12,9,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
63,40968.9,2.09283,3218.493268,3.28366,1723.4,1.72421083546131,4.21675860886667,1126,2114,5.76,22.66,40015.3,12.7933,503.32,23.4133,0,2.29,2.29,4.0,3769M,4,3769M,23,8630,11,83,484,50,34,8960,14.1,5,1416,143,13,16,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
82,39615.9,2.09318,3634.898654,3.1686,1674.73,1.81657510997436,3.94118450788148,1239,2227,19.89,17.19,39778.2,12.8722,484.44,19.9478,0,2.7,2.67,3.91,3923M,3.91,3923M,20,6640,2,90,345,45,62,8610,13.6,7,1533,129,13,11,8,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
95,37450.5,2.10134,3862.283016,2.91267,1652.32,1.52006082867532,3.74339382815926,1312,2125,2.63,44.08,36570.5,13.9922,497.03,25.1533,0,1.94,1.92,3.68,3830M,3.68,3830M,20,1830,10,86,341,44,68,8840,14,6,1829,126,14,38,9,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
92,39782.1,2.11102,2793.87823,3.05656,1447.82,1.73593433107539,3.86366599954444,0,1972,6,21.34,38745.6,13.2111,501.22,22.4167,0,2.19,2.16,3.86,4080M,3.86,4080M,17,1540,11,85,342,47,58,9730,3.7,6,2207,139,14,14,7,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
91,38932,2.13269,3333.789518,3.155,1613.04,1.92149403969773,3.98133081644815,1028,2066,8.83,31.56,38019.5,13.4722,637.53,24.3678,0,3.07,3.04,3.95,3707M,3.95,3707M,19,3630,1,78,348,47,64,9530,12.7,5,2265,112,8,13,8,3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
42,40296.7,2.14352,4017.727562,3.21807,1670.34,1.83882547672718,4.16851112145556,1120,2023,8.33,25.38,39332.7,13.02,484.44,21.9289,0,2.9,2.87,3.94,3823M,3.94,3823M,23,7990,11,86,483,50,47,8340,14.8,6,1691,142,14,18,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
61,39646.4,2.14967,3144.316596,3.04962,1927.04,1.60913821160191,3.90293770178889,1300,2334,5.81,20.72,38702.5,13.2311,897.58,22.3389,0,2.74,2.7,3.82,4029M,3.82,4029M,19,4100,11,85,406,46,7,5570,7,6,2340,148,8,18,8,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
36,39361.2,2.15671,4180.459495,3.17637,1566.01,1.64831853856183,4.08384297769583,1291,1630,0.93,17.71,38479,13.3044,501.22,24.5433,0,2.47,2.44,3.92,2093M,3.92,2093M,20,3400,10,85,325,41,12,5300,8.2,4,1516,173,9,12,8,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
99,40263.1,2.17748,2697.950188,3.18972,2009.13,1.815249877831,4.17428045030741,1488,2436,5.88,20.55,39187,13.0689,490.73,22.3233,0,2.84,2.77,3.95,3586M,3.95,3586M,22,3920,12,81,335,50,48,9400,6.8,7,1460,166,17,9,10,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
59,40265.1,2.17972,2606.580595,3.25749,1758.55,1.70898420403569,4.11623502444851,1284,2043,9.02,48.77,39345.7,13.0211,505.41,24.0333,0,3.29,3.24,4.0,2693M,4,2693M,16,3190,12,73,343,43,199,6160,7.9,6,1069,120,11,15,10,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
50,40363.2,2.19779,3109.895115,3.23788,1691.74,2.00916619607383,4.16080072076296,1125,2266,12.26,11.44,39321.4,13.0322,591.4,22.2178,0,3.75,3.82,4.0,3400M,4,3400M,18,5080,10,88,459,46,22,7090,10.7,6,511,65,14,17,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
44,35689.9,2.20039,3094.561152,2.71057,1283.51,1.40561122468046,3.52775068499259,0,1854,2.93,2.45,34855.4,14.6856,509.61,26.0878,0,2.3,2.27,3.39,3361M,3.39,3361M,28,5530,12,86,418,45,65,7200,5.6,8,1012,127,12,19,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
84,38606.1,2.21681,3299.031449,2.94589,1646.53,1.50294776034687,3.72094041575555,1126,1975,8.47,24.21,37695.1,13.5867,486.54,22.7911,0,2.82,2.85,3.67,3755M,3.67,3755M,23,5800,11,86,329,48,70,9730,14.3,7,2664,111,12,6,8,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
64,37499.5,2.24845,3530.540757,2.93103,1669.07,1.59996558263301,3.68005090529167,1269,2038,9.81,22.22,36633.9,13.9878,505.41,25.2122,0,3.48,3.45,3.64,3754M,3.64,3754M,23,8420,12,82,476,50,34,8940,14.7,5,1452,159,12,13,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
48,39577.1,2.24937,3539.187018,3.17007,1545.9,1.69501933421263,4.00627990038148,1103,2008,3.04,5.42,38576.3,13.2667,492.83,22.3489,0,1.95,1.92,3.9,3771M,3.9,3771M,24,8900,9,83,359,45,79,6620,4.7,5,839,89,12,16,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
53,36504.2,2.25966,3663.246083,2.91541,1620.13,1.5733080353001,3.85142242379167,1195,1952,7.87,9.37,35633.9,14.3667,509.61,25.5311,0,2.6,2.61,3.65,3533M,3.65,3533M,21,7070,11,88,498,50,43,7770,12.7,7,513,23,12,14,8,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
94,38989.4,2.27173,2341.862938,3.06308,1722.95,1.63890748730203,3.90950426148519,1402,2159,4.4,58.41,38083.7,13.4422,687.87,24.3333,0,2.49,2.47,3.77,4018M,3.77,4018M,17,1320,12,83,336,49,75,4460,3.3,6,2462,135,15,16,7,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
54,38967.1,2.28884,4725.144939,3.1256,1697.43,1.76719097125071,4.04176761322963,1221,2104,12.26,41.42,38061.4,13.4711,501.22,20.8444,0,3.93,3.99,3.85,3243M,3.85,3243M,18,6120,9,90,458,48,22,9450,10.7,6,919,69,10,23,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
93,36256,2.31581,3405.42478,3.13436,1563.88,1.72444532101821,4.02783885098137,1153,2027,16.17,11.81,35375.1,14.5089,505.41,25.5033,0,4.8,4.68,3.94,3584M,3.94,3584M,16,2870,11,89,332,46,55,9270,2.1,6,2111,150,13,10,8,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
5,36718,2.3258,4195.101085,3.0602,1558.36,1.79673237093743,3.94451200300741,1411,1727,9.33,17.37,35857.1,14.2867,1030,21.3733,22947.8,2.88,2.85,3.77,2136M,3.77,2136M,5,100,4,86,367,35,40,9570,4.1,2,1839,157,7,27,8,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
17,36911.9,2.34774,4151.335876,2.8554,1383.11,1.54661406930111,3.72501598774815,1052,1851,5.41,13.72,35984.4,14.2256,687.87,25.2867,0,2.33,2.33,3.57,2657M,3.57,2657M,17,1510,7,78,328,26,30,4700,10.3,3,2993,107,7,9,4,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
56,39275.6,2.35417,3435.209018,3.13446,1860.27,1.97171180797177,3.94946541798148,1401,2053,4.1,4.48,38371.5,13.3411,497.03,20.68,0,2.35,2.34,3.85,2831M,3.85,2831M,15,4460,9,77,443,46,8,6520,13.9,5,1369,36,14,5,10,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
15,36752.4,2.38872,3919.274997,2.92031,1190.15,1.67907643451088,3.72590724902593,1087,1311,9.5,19.08,35886.5,14.2722,499.12,25.0822,0,2.98,3.04,3.62,2490M,3.62,2490M,26,1840,7,90,332,36,1,4130,7.2,3,2417,172,0,9,7,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
32,38072.1,2.39546,3319.988414,2.99104,1488.12,1.56105847694862,3.85703865835556,1240,1892,10.78,34.9,37131.7,13.7956,488.64,21.3244,0,3.29,3.32,3.73,2504M,3.73,2504M,20,2010,7,90,325,34,15,5200,7.5,3,2188,171,9,7,7,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
45,38819.5,2.42052,3259.915465,3.11787,1814.33,1.82782914628445,3.92023739223333,1305,2178,2.85,26.95,37858.8,13.5167,499.12,20.8511,0,1.88,1.87,3.86,2939M,3.86,2939M,24,6990,11,86,429,44,157,9170,13.4,6,707,135,14,11,10,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
98,39577.7,2.42527,2406.253057,3.12538,1854.66,1.82337661816177,4.05515932192593,1433,2431,6.27,16.96,38546.7,13.2789,511.71,22.7511,0,2.3,2.31,3.83,3340M,3.83,3340M,21,4320,12,66,371,48,44,9950,5.2,7,1627,144,16,7,10,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
22,37524.1,2.43802,2874.210086,3.04613,1489.96,1.78479713472436,3.92638813142593,1302,1669,3,8.1,36665.7,13.9544,499.12,22.92,0,1.68,1.67,3.77,2076M,3.77,2076M,9,760,5,82,352,34,39,4700,6.7,2,1956,163,7,31,6,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
33,38308.4,2.44282,2837.899311,3.04095,1434.93,1.76160701289155,3.81479249105556,1024,1582,6.03,14.59,37387.1,13.6922,513.8,21.1733,0,2.16,2.15,3.7800000000000002,2020M,3.78,2020M,19,2610,7,78,343,33,31,4920,7.7,2,1934,172,9,6,7,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
89,38524.6,2.45415,7657.760731,3.1005,2077.74,1.59189456172989,4.068626683223,1679,2385,8.05,17.66,37578,13.6311,497.03,21.1411,0,3.2,3.16,3.83,3971M,3.83,3971M,24,4740,4,75,364,50,91,5490,1.7,5,1738,92,10,15,9,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
69,38850.6,2.45431,2912.408752,3.1623,1004.1,1.86747670083741,4.00844369934815,841,1198,6.06,12.38,37917.1,13.5011,511.71,22.7367,0,2.42,2.42,3.89,3891M,3.89,3891M,25,7900,9,79,464,47,53,8330,14.2,4,1148,161,8,48,9,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
75,38101,2.48158,2954.194736,3.01407,1715.88,1.77250269871321,3.87513420317407,1260,2107,8.67,6.37,37139.2,13.79,505.41,21.3667,0,2.88,2.89,3.72,2903M,3.72,2903M,18,6800,10,87,488,49,5,6170,7.1,6,993,167,15,19,10,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
