Trials,Throughput,Responsetime,TOTAL_PODS_MEM,TOTAL_PODS_CPU,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,WEB_ERRORS,MAXINLINELEVEL,thrpt_ci,resp_ci,cpu_ci,mem_ci
1,329.083,753.333,409.321,0.723816,0.614227232260664,0.91228323243145,385,436,0,9,2.56,4.09,5.32,3.64

