TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
56,78505,0.293083,1035.885678,8.17085,2609.83,4.97438109343471,10.2773038562889,1539,3347,11.84,2.16,79364.6,6.44778,222.3,2.17222,0,2.2,2.15,26.38,7399M,26.38,7399M,75,2499,23,92,402,19,79,10000,9.52,28,4264,128,6,23,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
98,80089.9,0.293451,1062.911046,8.03519,1215.2,4.80642881431328,10.022879177637,1187,1255,0.54,4.68,78641.4,6.50667,352.32,2.28556,0,2.35,2.29,25.69,7584M,25.69,7584M,147,5464,27,93,435,16,179,8140,7.5,27,4111,250,3,22,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
52,82719.9,0.293782,968.751254,8.07468,1887.36,4.71299938046615,10.1001372734111,1712,2173,2.12,6.29,81211.7,6.30333,219.15,2.08889,0,2.2,2.16,20.900000000000002,7758M,20.9,7758M,51,3552,24,88,403,25,187,13277,13.76,27,4125,117,3,23,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
57,78175.2,0.294478,925.671021,8.08187,2582.66,4.67283791404932,10.1487389041532,1813,3139,16.56,7.53,79447,6.44778,221.25,2.19111,0,3.15,3.08,26.23,7381M,26.23,7381M,82,2434,23,92,398,14,57,9396,9.6,27,4279,168,6,23,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
74,78268,0.294581,953.52816,8.14703,1987.76,4.87488563767036,10.363502597101,1566,2701,12.77,8.68,79155.1,6.46556,228.59,2.22556,0,2.12,2.06,25.19,7299M,25.19,7299M,81,3715,25,90,425,19,132,11552,7.97,29,4176,158,5,23,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
79,72733.2,0.294876,978.319341,7.70499,2092.09,4.83268516281111,10.1823026488111,1769,2597,51.83,8.01,71265.6,5.67444,226.49,2.22625,0,28.92,28.91,22.26,7084M,22.26,7084M,116,2059,26,94,753,17,59,12161,5.83,31,3898,176,7,25,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
53,72698,0.295267,948.731966,7.8899,2129.67,4.44470604607496,10.5422538975296,1784,2318,50.32,10.59,71237.5,5.67889,218.1,2.08625,0,28.96,28.95,23.95,8170M,23.95,8170M,81,3226,22,78,480,22,142,13276,13.26,29,4152,117,4,23,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
90,79745.5,0.295601,1128.229773,8.34238,2044.8,5.10926727766698,10.2605413223778,2027,2062,0.96,5.34,78193.3,6.54778,225.44,2.29889,0,2.51,2.45,27.94,7561M,27.94,7561M,91,1429,22,93,845,12,87,10279,10.25,32,4425,172,6,20,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
87,81705.3,0.297047,1085.30639,8.15434,1817.65,4.94595243103088,10.6306284059482,1540,2002,5.39,12.25,80050.1,6.39667,221.25,2.26667,125.556,2.58,2.55,22.22,7915M,22.22,7915M,28,213,30,90,921,20,102,11167,6.81,31,3923,146,5,25,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
93,81439.2,0.297193,1098.091319,8.12395,2000.69,4.52460165568707,9.99922963648518,1472,2850,3.08,9.18,79918.6,6.36,232.78,2.39667,0,2.49,2.45,21.96,7222M,21.96,7222M,67,2084,22,96,753,14,57,10182,6.03,25,4268,131,7,24,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
47,82735,0.297863,898.089045,8.27294,2058.47,5.39536921076196,10.2342520479296,1905,2315,1.4,5,81194.4,6.30333,217.06,2.15556,0,2.26,2.2,21.0,8189M,21,8189M,56,3533,26,81,479,22,211,13214,17.14,31,4014,122,3,19,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
86,82568.4,0.298137,942.327915,8.1924,1651.32,4.83354969382487,9.88275277752593,1410,1880,1.26,4.47,80999,6.31778,222.3,2.25556,0,2.28,2.24,19.53,7843M,19.53,7843M,101,1065,26,98,945,20,31,12575,5.3,30,4473,187,5,27,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
88,79681.6,0.298197,1064.109206,8.10973,2151.38,4.57618249792387,10.0387034830444,1633,2451,3.38,8.5,78291.9,6.53889,224.4,2.25111,14.4444,2.66,2.61,24.05,6585M,24.05,6585M,43,261,25,85,721,23,62,10774,7.01,29,4076,165,8,18,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
48,82418.1,0.299237,990.73658,8.50313,1769.25,4.7276437672662,10.3482655835296,1528,2011,0.96,4.25,81052.2,6.31556,225.44,2.11889,0,2.49,2.49,21.080000000000002,8122M,21.08,8122M,36,3474,27,80,489,21,205,13152,19.9,32,4026,119,3,19,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
99,80105.3,0.300891,867.830594,8.23765,1127.75,4.57913304783991,10.2260138940222,1033,1179,0.79,2.65,78530.7,6.35556,248.51,2.30556,0,2.37,7.43,25.92,5901M,25.92,5901M,147,5807,27,99,640,16,190,8055,7.75,26,4578,125,3,22,1,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
64,79933.9,0.301713,952.781898,8.53915,2419.71,5.15804813626679,10.4504500343593,1980,2754,1.69,0.65,78406.1,6.25667,246.42,2.38889,0,2.41,8.65,28.57,7821M,28.57,7821M,108,4231,22,87,390,11,69,8573,12.45,32,4195,203,6,33,5,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
60,79130.8,0.30368,993.708559,8.37315,2414.2,4.91136193846557,10.7247276552118,1963,3012,1.26,12.49,77771.6,6.55222,1060,2.48889,0,2.64,2.29,29.79,7678M,29.79,7678M,72,2491,19,92,346,13,95,9913,11.29,27,4855,139,7,26,6,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
82,79673.8,0.30457,1006.89226,8.31439,1760.79,4.94007749384739,10.1236370668963,1630,1855,1.66,3.37,78186.4,6.54556,222.3,2.29444,0,2.44,2.42,25.54,6781M,25.54,6781M,75,2372,25,96,708,18,118,9693,6.04,31,3876,165,5,21,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
43,82487.1,0.305375,3561.098339,8.51283,1567.14,5.319118516564,10.287182598963,1457,1651,0.63,4.57,80969.2,6.13889,225.44,2.14889,0,2.29,6.63,20.93,8032M,20.93,8032M,56,3234,8,88,426,25,276,13402,15.09,23,2641,101,1,8,2,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
76,79884.6,0.305687,1336.918474,8.40974,1781.13,5.17788126342172,10.9885553557445,1573,2084,0.74,5.36,78345.2,6.53556,233.83,2.22667,0,2.46,2.41,25.23,7299M,25.23,7299M,69,3745,25,95,809,19,127,11025,6.51,29,4383,159,5,24,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
46,81944.6,0.305994,4033.677955,8.52985,1860.62,4.54766611584209,10.6113474307773,1523,2421,1.73,5.53,80416.7,6.36556,228.59,2.20111,0,2.33,2.29,21.02,8183M,21.02,8183M,60,3441,28,82,479,25,210,13248,13.92,30,3964,117,3,12,2,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
58,79685.8,0.306024,1020.056024,8.30553,2564.76,5.04120224077453,10.5398444071991,1969,3042,1.14,4.25,78160.8,6.54889,227.54,2.26667,0,2.39,2.36,26.39,7384M,26.39,7384M,102,2523,24,97,394,13,44,9108,9.65,27,4520,168,8,27,7,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
68,81031.1,0.307195,973.633996,8.32157,2278.81,4.78067412231409,10.4261927873889,1856,2774,2.04,6.69,79674,6.42444,287.31,2.28,0,2.32,2.29,23.06,7264M,23.06,7264M,95,2673,23,98,326,23,92,10994,13.29,27,4722,177,4,24,6,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
42,82622.1,0.31179,3737.603404,8.59964,1305.71,4.43183539568032,10.4852674475185,1096,1507,1.22,6.84,80931.1,6.32444,331.35,2.20889,0,2.15,2.11,20.91,6781M,20.91,6781M,49,3361,8,90,428,25,279,13500,14.42,20,2805,98,1,6,2,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
45,82664.7,0.312996,3914.131939,8.59111,1387.11,5.30589179239682,10.7533505126845,1297,1439,0.33,5.61,81759,6.13778,219.15,2.14444,0,2.8,5.1,20.77,6842M,20.77,6842M,61,3251,7,79,475,25,215,13287,15.5,25,3237,85,1,5,2,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
51,81161.7,0.316653,1055.074347,8.49346,1265.99,5.44503201646745,10.5530602632891,1113,1379,1.56,0.1,79815.5,6.41222,224.4,2.18,0,2.17,2.16,21.42,6996M,21.42,6996M,36,3816,28,80,551,17,216,12158,19.69,30,3829,122,10,29,3,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
34,84884.5,0.317104,3025.317355,8.87795,1478.29,5.0810511389629,11.0069778971185,1077,1868,0.65,3.71,83455.2,6.13222,220.2,2.13222,0,2.15,2.1,17.77,6454M,17.77,6454M,21,1948,9,73,446,27,244,16773,15.68,18,2682,94,1,6,1,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
26,85823.8,0.318685,2686.451719,8.47927,1287.34,5.09332514571953,10.6028973821037,1005,1548,0.54,4.08,84258.4,6.07333,223.35,2.22111,0,2.04,1.99,16.15,4462M,16.15,4462M,124,936,10,86,529,45,345,14057,8.04,21,2375,70,4,6,1,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
11,83185.5,0.321548,7098.086155,8.26217,1648.91,4.91109557748783,10.4832763647778,1560,1870,0.86,2.37,81770.6,6.25889,223.35,2.16778,0,2.09,2.03,19.56,3680M,19.56,3680M,32,4417,4,99,328,47,376,15426,1.18,19,3007,96,0,3,6,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
33,83601,0.322146,2937.224085,8.78905,1266.27,5.22806616408393,11.1630649458333,1054,1508,3.64,0.57,82030.7,6.24222,221.25,2.17778,0,2.68,2.66,18.28,6324M,18.28,6324M,60,2098,9,73,445,27,249,13957,16.31,22,2520,94,1,5,1,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
32,83445.4,0.323018,2922.69591,8.73273,1776.76,5.66858634403912,10.6543004896926,1407,1899,2.01,3.75,82012.4,6.22333,1120,2.54778,0,2.24,2.6,18.5,6092M,18.5,6092M,92,1394,9,86,372,35,247,17024,14.74,23,2559,100,2,6,5,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
9,80566.5,0.325014,3073.320815,8.1538,2043.76,5.54386622072834,10.5425689944889,1941,2099,1.85,4.69,79098.7,6.47111,219.15,2.26111,0,2.3,2.27,22.42,5895M,22.42,5895M,94,1190,15,87,389,34,190,19889,12,25,3581,117,2,25,8,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
35,84327.3,0.325243,3060.590861,8.72534,1283.71,5.35722441943013,11.0767474343059,1022,1519,1.81,7.95,82871,6.78333,227.54,2.18444,0,2.48,21.25,18.22,6579M,18.22,6579M,138,1814,9,70,453,28,243,17033,15.66,17,2591,59,3,14,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
49,78948.6,0.326131,1067.927785,8.48965,3272.27,4.9326679563641,10.4920087769259,2962,3549,4.92,5.44,77394.5,6.61556,231.74,2.44,0,2.69,2.67,27.68,8096M,27.68,8096M,39,3777,27,80,495,21,206,12947,18.53,31,4035,151,3,20,15,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22,86724.8,0.331759,3290.23978,8.31178,1885.25,4.51434625063002,10.5620520506407,1652,2278,2.18,9.65,85170.6,6.01,236.98,2.32333,0,2.07,2.03,12.290000000000001,5009M,12.29,5009M,73,5872,6,100,573,34,484,14641,3.3,22,2300,111,2,11,5,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
15,86704.8,0.335889,3178.208928,8.47752,1618.08,4.44660069658698,10.5141116170519,1477,1931,0.87,1.81,85263.1,6.00111,234.88,2.38667,0,1.96,1.91,12.870000000000001,4833M,12.87,4833M,72,5912,8,100,582,34,475,14716,4.27,23,2357,122,2,12,5,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
21,84728.3,0.336127,3308.823655,8.82544,2313.4,5.58826386459161,11.0256837191556,2184,2403,1.84,1.85,83325.4,6.13778,612.37,2.58667,0,2.82,2.66,17.01,7073M,17.01,7073M,47,5115,11,94,744,27,78,18388,19.31,3,3070,69,12,41,7,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
12,79437.9,0.338836,7705.921171,8.23846,1627.63,4.15491358995092,10.6790294211482,1162,2206,13.24,9.97,80556.2,6.35556,227.54,2.32889,1505.56,2.25,2.21,19.78,3515M,19.78,3515M,31,13,3,100,350,50,386,16237,1.56,18,2883,92,0,3,5,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
70,78188.3,0.338983,1062.504782,8.81878,2571.45,4.57551207380628,10.8637375526906,2263,3149,1.35,5.46,76851.4,6.66111,223.35,2.36889,0,2.39,2.35,26.82,7930M,26.82,7930M,135,4147,21,84,367,12,23,9348,10.25,28,4998,230,5,38,9,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,76893.2,0.339361,4104.473257,9.66697,1197.29,5.7253952735463,12.2011623757,1056,1370,1.88,11.26,75601.3,6.77222,225.44,2.29889,0,2.6,2.57,27.41,6154M,27.41,6154M,86,674,10,76,491,21,238,12665,18.29,25,1583,218,5,5,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
25,91006.7,0.344052,3689.17046,8.54166,2176.27,4.71387798009072,11.3569480327482,1580,3100,17.08,6.62,89175,5.75667,438.3,4.86556,0,5.19,5.01,11.47,5430M,11.47,5430M,55,8286,2,95,471,31,295,10794,4.95,26,3618,103,1,24,6,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
18,82857.1,0.357769,4401.695114,8.87707,1788.73,5.23418623405428,11.1449423970048,1581,2072,0.69,6.86,81293.7,6.29556,223.35,2.25889,0,2.08,2.02,19.46,6769M,19.46,6769M,176,4017,6,63,688,32,111,11145,16.13,21,4936,142,10,31,6,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
17,80378.2,0.360121,4220.929933,9.11322,2538.67,5.28013717484435,11.190311604563,2370,2638,1.48,2.39,79001.4,6.47889,222.3,2.42333,0,2.05,1.98,22.75,4720M,22.75,4720M,104,3375,17,91,549,46,413,17911,13.11,24,3411,55,0,38,20,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
13,84498.6,0.362345,3936.758225,8.5428,1756.91,4.82190767108694,10.8330580294159,1555,2144,1.01,5.21,83478.8,6.13222,229.64,2.42667,0,2.57,2.55,16.880000000000003,3173M,16.88,3173M,75,4782,2,98,340,42,344,16228,1.17,19,2802,88,0,4,13,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
37,84225.1,0.366257,4603.032389,8.57008,1419.23,5.31819733375851,10.9705864648519,1087,1808,2.51,9.47,82542.4,6.2,221.25,2.24556,0,2.13,2.1,18.17,6342M,18.17,6342M,62,2265,8,57,453,19,153,13926,14.72,15,2159,130,6,9,3,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
39,78098.2,0.3663,970.144286,8.91575,1531.63,5.66586329716035,11.3231787994706,1337,2024,1.79,3.23,77070.3,6.64222,223.35,2.34222,0,2.87,2.81,23.55,5427M,23.55,5427M,21,2851,13,66,361,30,175,15432,14.84,19,3199,94,17,3,4,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
20,89639.7,0.369835,1382.437481,9.27428,1718.29,5.76408283044583,12.3858263807792,1646,1763,22.48,31.67,87950.7,5.84778,434.11,4.37333,0,6.35,6.1,13.88,2270M,13.88,2270M,98,9927,17,69,411,38,419,17765,8.95,10,1171,109,8,7,10,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
14,78348,0.369974,3467.283251,9.1,2016.47,4.94657953908347,11.5522731782593,1798,2203,1.03,2.45,76857.7,6.66111,226.49,2.34222,0,2.41,2.38,22.3,7486M,22.3,7486M,73,4389,9,70,327,44,347,19813,6.65,13,3230,81,20,11,7,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
36,83749.1,0.380076,2218.171458,10.0352,1258.59,5.92609518076988,12.8221625897318,1063,1477,3.48,5.53,82326.6,6.21556,222.3,2.41889,0,2.35,2.33,15.07,7471M,15.07,7471M,19,583,11,73,514,24,223,18705,17.75,23,1654,80,14,6,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
77,79522.1,0.385315,1096.570056,8.46159,2606.06,4.9429499784429,10.5451826689259,2361,3006,1.74,5.53,77969.1,6.56333,227.54,2.36667,0,2.29,2.23,27.75,7541M,27.75,7541M,96,1620,29,47,880,17,102,11377,9.35,26,4612,128,8,16,7,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,81649.6,0.403204,862.191574,8.20157,1319.74,4.7837922725979,10.3452271423467,0,1638,4.09,2.77,80098.5,6.39,226.49,2.32,0,2.25,2.25,24.71,6885M,24.71,6885M,51,3655,28,37,611,23,125,11406,7.89,28,3747,195,4,28,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
41,84708.2,0.403212,2710.020939,8.83824,1499.5,5.50887010340758,11.310282158037,1389,1755,1.19,13.04,83260.7,6.14667,227.54,2.36,0,2.15,2.11,17.81,5782M,17.81,5782M,153,1918,12,52,904,28,320,17144,12.62,21,2079,71,7,14,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
