TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
161,20966.8,3.84745,3786.522802,3.96858,1550.96,3.73602631602653,4.17327747421482,1171,1958,6.71,20.63,20595.1,24.8622,3390,32.6144,20255.6,2.78,2.67,4,4096M,4,4096M,1,80,10,40,407,31,52,6690,11.3,4,4687,169,2,35,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
86,21207.2,4.80198,3154.17157,3.99365,1065.99,3.56210334336144,4.09947510623704,871,1386,2.97,13.8,20771,24.6267,3510,32.8611,1135.56,1.9,1.82,4,4096M,4,4096M,4,360,10,30,404,31,64,2290,8.3,2,2092,154,6,25,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
19,20363.4,3.3524,4820.765027,3.94191,1076.46,3.56637119538446,4.14946205754444,896,1289,5.32,24.36,19990.2,25.5922,3410,35.2067,1.11111,2.16,2.12,4,4096M,4,4096M,5,730,5,90,401,9,114,8680,10.4,3,2491,115,13,23,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
77,19972,4.17636,3846.719908,3.98416,1527.42,3.5369553381356,4.18802778456667,1284,1964,3.91,34.66,19552.4,26.1167,3610,35.5422,0,2.01,1.89,4,4096M,4,4096M,3,1200,6,55,442,25,116,7850,6.2,5,597,145,16,32,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
190,19964.8,5.46588,3125.449255,3.98554,1343.69,3.57615394648034,4.21643399968889,1138,1595,12.88,16.18,20208.6,25.32,3410,33.5922,791.111,1.88,1.84,4,4096M,4,4096M,4,370,10,33,455,34,68,5730,11.1,5,2198,149,5,12,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
69,20599.1,4.69972,4176.232076,4.00874,2009.75,3.69639697488137,4.1905014094037,1444,2404,2.8,8.5,20191.5,25.3433,3190,32.0922,0,1.6,1.59,4,4096M,4,4096M,2,7490,11,37,400,48,81,8250,8.6,4,1411,96,11,45,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
39,17224.8,6.34461,2596.338269,3.94679,828.739,3.56764133241153,4.21889109295556,724,1001,0.85,13.19,16873.8,30.2922,3470,38.2167,0,1.58,1.5,4,4096M,4,4096M,7,9630,9,67,480,36,197,4490,6,7,1849,131,7,35,9,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17,21030.1,6.10577,3297.414099,3.9518,977.991,3.59145103472103,4.08132750744445,904,1061,3.29,26.16,20588.1,24.8533,3290,32.9722,0,1.71,1.68,4,4096M,4,4096M,32,1760,4,29,369,16,117,8440,8.8,3,3431,160,16,40,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
106,20540,7.1966,2755.092764,3.94708,1138.39,3.36369710359349,4.14100435943704,1056,1307,3.43,17.89,20132.2,25.3611,3590,34.0133,0,1.85,1.78,4,4096M,4,4096M,4,2360,9,28,356,39,92,3430,6.4,1,1339,131,10,14,10,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
96,15486.1,4.13784,3862.739839,3.79023,1221.51,3.0578714150963,4.16873270588519,1031,1503,64.34,72.95,15257.1,13.4722,3170,28.4743,83062.2,43.8,58.31,4,4096M,4,4096M,3,20,10,24,418,33,53,3730,7.9,1,2209,194,4,26,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
44,17272.4,6.08986,2978.215392,3.9427,719.175,3.54425516096101,4.13602753476296,567,982,3.06,5.33,16902.5,30.2789,3390,36.7056,0,1.58,1.56,4,4096M,4,4096M,10,7130,10,78,474,34,188,5670,5.4,7,1938,126,1,44,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
53,17046.3,6.38596,2819.169298,4.00251,847.615,3.63363560812798,4.17724651641852,766,1009,3.79,40.06,16709.4,30.5756,3490,38.2456,0,1.98,1.76,4,4096M,4,4096M,3,8210,9,65,455,28,98,8340,7.2,6,1189,84,19,42,9,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,17527,6.28803,2975.954868,4.02294,840.775,3.55504559685482,4.20262247825926,738,1076,1.47,15.84,17144,29.7889,3610,40.2022,0,1.57,1.42,4,4096M,4,4096M,9,3220,8,56,336,36,127,6050,7.2,6,2680,108,3,33,9,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
42,17404.8,6.55372,2882.505334,3.98974,932.058,3.42676272609097,4.23063486540741,646,1143,0.69,6.71,17068.4,29.9789,3410,36.4311,0,1.5,1.48,4,4096M,4,4096M,8,8570,9,68,473,30,199,6560,5.9,7,1836,127,4,35,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
43,17083.9,6.27714,3105.454769,3.9602,821.422,3.64908892918782,4.16502091673704,713,970,1.98,44.3,16744.1,30.5444,3510,36.9356,0,1.55,1.5,4,4096M,4,4096M,7,9460,9,67,500,31,196,6540,5.9,7,1254,131,4,36,7,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25,20312.6,5.55057,4331.658742,3.98433,1245.94,3.56611445656579,4.12869182876296,1150,1289,13.71,33.47,20452.2,25.0056,3360,33.4167,0,1.46,1.44,4,4096M,4,4096M,30,5440,5,32,408,10,80,8940,9.9,1,2432,196,18,11,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
37,17267.3,6.25176,3322.975511,3.97091,857.935,3.50505819805894,4.12565777214074,792,896,0.93,11.27,16912,30.1856,3490,39.4322,0,1.57,1.41,4,4096M,4,4096M,10,9530,9,57,467,36,127,6580,5.3,6,1806,80,17,42,9,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71,17863.8,5.6356,3816.596987,3.94729,871.056,3.722630084,4.23074333336667,784,1030,13.3,58.85,17506.2,29.27,3410,36.2633,0,3.75,3.69,4,4096M,4,4096M,1,9750,5,66,348,27,75,5260,3,7,1283,62,9,29,8,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
51,17213.7,6.42769,3380.622358,3.9733,1498.2,3.68250384335744,4.1430467745963,1125,1961,1.27,12.77,16841.5,30.3878,3190,35.8544,0,1.58,1.56,4,4096M,4,4096M,16,9950,10,78,469,33,180,5090,5,7,1455,90,12,44,10,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5,16561.3,6.42846,3331.489411,3.97641,1625.58,3.7154320351037,4.21718691574444,1306,1882,13.4,17.93,16744.8,30.5456,3490,37.5133,0,1.46,1.41,4,4096M,4,4096M,28,1040,6,77,390,32,45,6860,7.1,6,4333,220,2,3,8,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
46,16350.8,8.30532,2572.992026,3.97022,1544.94,3.60506946689726,4.10827838496296,1224,2070,3.59,34.48,16040.5,31.8644,3490,38.5322,0,1.59,1.56,4,4096M,4,4096M,11,8860,8,68,489,40,174,3580,6.1,8,546,136,4,30,8,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
47,17498.8,5.54961,4203.720035,4.02469,890.455,3.65328864907534,4.26488078265185,784,1149,2.61,8.32,17128,29.87,3410,36.9022,0,1.72,1.66,4,4096M,4,4096M,5,8430,9,74,442,44,163,1980,4,7,1844,87,6,48,9,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
80,20445.7,6.52614,4183.943443,3.99097,780.198,3.62842517068309,4.13298817136667,752,842,0.57,4.54,20039.9,25.5233,3510,34.7422,483.333,1.76,1.73,4,4096M,4,4096M,4,470,10,31,417,33,51,3710,8.1,4,2129,151,8,23,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
54,17216.8,6.23134,3725.699282,3.97955,769.77,3.6383514219679,4.09751552729259,680,903,2.95,9.04,16870.9,30.3367,3390,36.88,0,1.54,1.52,4,4096M,4,4096M,6,9190,7,84,494,18,13,7470,6.5,4,1635,101,14,27,10,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
58,17361.2,7.01536,3346.906625,3.97305,1007.26,3.61541696164549,4.14133161354445,882,1182,2.11,27.79,17039.9,30.0289,3410,36.5978,0,1.78,1.73,4,4096M,4,4096M,6,8840,7,50,471,34,44,5760,7.6,7,2272,177,17,6,8,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
67,20960.1,10.0141,2899.182531,4.03584,915.945,3.72742430577119,4.18369339355556,673,1060,3.58,25.07,20530,24.9178,3390,35.1578,0,1.96,1.92,4,4096M,4,4096M,4,9240,4,26,466,16,91,7220,6.7,5,2415,119,15,42,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
85,21295.1,9.10094,3677.943204,3.97823,1065.81,3.56187723077203,4.19096280944391,820,1302,1.26,16.31,20888.5,24.4611,3410,32.4256,1.11111,1.47,1.43,4,4096M,4,4096M,7,750,11,25,413,35,25,3980,10.5,8,2562,183,7,29,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
122,21248.6,11.1861,3020.079106,3.97924,1153.74,3.46621419926575,4.17030644785556,936,1422,11.37,16.61,21491.5,23.7656,3420,32.2722,1455.56,1.85,1.74,4,4096M,4,4096M,7,500,10,23,415,31,72,4140,6,7,1889,125,9,33,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
50,17230.5,7.53728,3651.021895,3.98273,1587.75,3.75859120232806,4.12277461888889,1264,1735,1.77,15.48,16890.3,30.2878,3310,37.63,0,1.45,1.41,4,4096M,4,4096M,4,8670,6,41,477,31,190,7160,6.3,6,1764,157,5,34,6,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27,16874.6,7.36862,3778.323719,4.00453,1128.94,3.63212749295838,4.16809161242593,967,1294,11.92,8.73,17046.6,29.9233,3490,38.1556,0,1.86,1.68,4,4096M,4,4096M,9,720,5,57,422,12,31,7910,4.7,4,1521,224,14,12,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
61,17448.7,6.38464,4542.67611,3.98844,886.524,3.56751372487812,4.17885896895556,807,953,3.69,42.29,17083.2,29.95,3610,38.4856,0,1.69,1.66,4,4096M,4,4096M,9,9260,5,55,491,20,1,8380,9.2,8,4719,74,13,43,7,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
35,16857.3,7.40343,3820.526797,3.96617,1016.16,3.74796877252375,4.22189201948889,828,1473,1.96,26.25,16520,30.9389,3510,39.2044,0,1.36,1.3,4,4096M,4,4096M,1,9930,7,52,469,19,130,8060,3.4,6,1618,78,14,47,10,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
4,17466.2,8.11628,3672.618781,3.94274,1495.27,3.7051145091037,4.10835472911852,1250,2056,3.03,15.63,17103.4,29.9222,3290,37.2978,0,1.53,1.51,4,4096M,4,4096M,11,2930,9,43,397,26,186,4980,6.3,7,4090,176,0,6,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
117,17277,8.02472,3791.285821,4.00951,1587.97,3.65949396411111,4.25084493158889,1174,2286,2.15,16.86,16931,30.2122,3410,39.3189,4355.56,1.39,1.33,4,4096M,4,4096M,13,200,8,42,410,30,57,4620,1.2,6,3287,148,10,31,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
41,17544.8,6.08388,5538.219848,3.97561,1411.76,3.65667616318378,4.19891361412963,1153,1729,8.13,31.03,17187.5,29.7756,3490,40.25,0,2.74,2.68,4,4096M,4,4096M,13,7690,12,73,393,41,183,3580,2.3,8,2278,142,6,31,9,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16,9461.45,3.99926,4616.765767,2.499,1381.42,1.7420984874963,3.22753011913704,1048,1491,144.04,73.89,8311.74,11.8233,1330,22.526,64013.3,75.95,75.85,4,4096M,4,4096M,6,50,4,12,352,20,69,6280,12.6,1,2063,250,12,15,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
23,21597.7,14.5713,2901.086387,3.95535,1200.54,3.47349280998801,4.14344615671852,1028,1447,3.18,10.24,21177.9,24.1578,3200,30.4756,0,1.68,1.67,4,4096M,4,4096M,23,7430,1,22,478,14,94,7550,8.9,1,2702,184,20,18,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
55,17212.6,6.53904,5287.454248,4.01197,910.161,3.60092430110754,4.23963287738519,669,1066,0.79,21.72,16865.4,30.3233,3510,39.5256,0,1.49,1.43,4,4096M,4,4096M,4,7980,8,54,437,42,84,6270,8.3,5,2559,29,0,38,9,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,17201.5,7.5914,4790.903292,3.97987,829.701,3.57721263119514,4.14681617070741,705,920,2.93,28.28,16857.3,30.3533,3470,38.5556,0,1.71,1.68,4,4096M,4,4096M,2,8470,6,48,460,38,124,7750,5.6,5,2162,68,17,40,10,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,21759.8,12.2311,3805.654867,4.0076,2227.82,3.57855355531873,4.13867550207408,1641,2699,2.1,4.51,21326.1,23.9867,3190,30.7956,0,1.59,1.57,4,4096M,4,4096M,3,1550,11,23,414,33,38,3890,11,7,2231,163,5,21,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
89,21798.7,17.7126,2633.718861,3.96142,1039.95,3.5125974377605,4.14041543168148,820,1349,2.59,8.08,21355.8,23.9389,3410,30.2778,0,1.53,1.48,4,4096M,4,4096M,5,910,10,19,377,34,56,2870,12.2,7,1952,170,9,24,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
120,21446.5,19.5323,2400.9638,3.97136,1117.97,3.58851088690575,4.18739632683704,939,1262,1.88,5.17,21011.1,24.3367,3410,30.8311,0,1.5,1.47,4,4096M,4,4096M,2,1940,12,17,431,37,76,3900,9.6,4,1789,139,11,32,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
139,17060.1,7.98138,4692.353439,4.0045,1635.67,3.64920404639379,4.17867587548889,1282,1974,3.48,21.68,16711.9,30.5989,3410,37.8178,0,1.74,1.68,4,4096M,4,4096M,2,1000,9,45,494,33,47,5370,9.1,4,4116,149,4,33,4,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
121,21745,17.6382,2711.046971,3.99474,937.584,3.6377704915271,4.19259135900741,872,1003,2.16,4.98,21285.7,24.0367,3290,31.3811,0,1.64,1.62,4,4096M,4,4096M,27,930,11,19,387,29,62,3240,8.2,5,1597,180,8,26,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
101,22382.4,14.1574,3503.941946,3.96282,1892.68,3.73261900681673,4.06370795784074,1495,2273,2.69,21.57,21945.8,23.2911,3410,31.6522,0,1.96,1.91,4,4096M,4,4096M,8,1660,10,21,391,31,86,2610,9,4,1646,152,6,16,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
135,22034.8,22.08,2227.253569,3.98543,863.428,3.61757234077181,4.0965186507,746,1077,6.51,6.62,21569.2,23.7344,3360,24.7244,0,2.4,2.4,4,4096M,4,4096M,7,1460,8,12,489,40,77,2840,7.8,3,1901,189,8,16,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
110,22166.7,16.3241,3277.370388,3.98557,1065.96,3.47622162036592,4.18513982711481,854,1558,7.68,10.97,21714.3,23.5756,3390,30.7744,0,2.56,2.52,4,4096M,4,4096M,3,2150,8,20,378,36,193,2270,10.1,4,1934,156,5,33,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
93,21409.4,22.7466,2278.630901,3.97741,983.06,3.66634340751972,4.13180253780741,774,1127,1.27,1.54,20965.1,24.4078,3190,25.6667,0,1.75,1.74,4,4096M,4,4096M,6,1470,9,12,404,36,59,3570,7.5,6,2036,184,6,20,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
115,21666.6,19.5015,2703.846639,3.97858,879.33,3.52904886934625,4.16717930836296,756,950,0.64,5,21229.5,24.09,3410,29.6078,0,1.61,1.55,4,4096M,4,4096M,9,1430,11,17,411,32,63,4210,8.7,6,1770,141,8,30,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
22,21503,17.5044,2999.666409,3.98692,1035.83,3.54312283646995,4.14537331562963,876,1245,2.5,5.96,21082.7,24.27,287.31,29.9744,0,1.78,1.76,4,4096M,4,4096M,25,6200,2,20,433,13,70,6870,7.3,2,3650,206,18,11,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
14,21369.2,22.3223,2346.868536,3.9904,1103.68,3.62219307348555,4.20115279791111,1011,1193,0.87,2.39,20932.3,24.4433,3370,26.37,0,1.78,1.74,4,4096M,4,4096M,6,1550,4,13,374,18,65,7610,8.6,1,1993,167,17,16,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
26,21895.4,13.9728,3923.388453,4.00563,1148.81,3.61381352310678,4.19789196278148,929,1458,2.14,5.13,21482.7,23.8178,3290,31.0756,0,1.78,1.77,4,4096M,4,4096M,3,4940,2,22,373,22,103,6020,11.4,3,3093,156,17,19,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
81,21453.7,20.6438,2614.716501,4.00449,1003.56,3.52045494232317,4.1602351533037,824,1229,0.64,2.99,21231.4,24.1078,3270,27.6,15937.8,2.17,2.14,4,4096M,4,4096M,4,410,10,15,420,32,51,3200,9.6,7,2167,152,8,26,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
29,21325.9,20.7666,2615.604118,3.94564,1296.6,3.61507055928712,4.20671503614445,1217,1394,4.07,6.61,20926.3,24.4422,3410,28.8578,0,1.83,1.77,4,4096M,4,4096M,22,6700,1,16,485,17,56,8960,7.9,1,2301,149,11,27,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
116,21943.8,15.5936,3604.547844,3.98918,1001.03,3.58341345744966,4.16731883669259,772,1540,1,4.87,21505.6,23.7833,3390,31.1311,0,1.59,1.55,4,4096M,4,4096M,9,1520,11,21,395,32,61,3520,8.7,5,1481,142,8,29,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
192,21251.7,22.5589,2415.287583,4.00369,796.34,3.37981511733059,4.15928061266296,769,827,1.36,2.72,20833.5,24.5567,3310,27.45,0,1.64,1.61,4,4096M,4,4096M,1,1510,11,13,443,32,60,6360,8.9,5,1998,169,3,31,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
195,21474.3,21.7062,2540.711025,3.98738,1055.53,3.46617826828837,4.1808510777963,731,1364,4.15,7.09,21057.4,24.2778,3410,28.24,0,2.02,2.01,4,4096M,4,4096M,16,1890,10,14,406,19,71,7840,8,7,4180,179,6,38,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
99,22039,16.3431,3501.728411,3.98819,1011.24,3.59580265233119,4.20393464408889,889,1132,1.78,9.62,21594,23.6944,3410,31.35,0,1.57,1.54,4,4096M,4,4096M,5,3360,11,19,362,39,76,3250,8.6,3,2075,123,9,20,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
94,21968.9,18.8144,3042.250808,3.98525,951.868,3.56483792330303,4.1410016935963,917,1309,1.36,4.73,21574.1,23.6956,3390,30.1311,0,1.6,1.56,4,4096M,4,4096M,6,1430,10,17,407,35,60,3680,9.5,6,2009,173,5,21,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
113,21665.7,20.1065,2807.563574,4.01059,1027.66,3.66395405416741,4.1869931245,875,1139,0.65,3.37,21223.7,24.0778,3410,30.19,0,1.52,1.43,4,4096M,4,4096M,7,1370,12,16,409,37,59,3900,8.9,7,2022,167,9,30,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
118,21361,20.859,2710.191311,3.97519,1034.98,3.66321268974209,4.17326437901852,815,1258,2.93,2.25,20930.1,24.4422,3390,29.9789,0,1.68,1.64,4,4096M,4,4096M,6,1380,11,16,402,42,66,4220,8.9,5,2178,112,9,22,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
24,21701.3,18.6744,3105.116635,4.00073,1016.86,3.56612007650832,4.18618078595926,876,1223,2.5,15.03,21278.9,24.0356,3390,30.7922,0,1.72,1.67,4,4096M,4,4096M,26,3900,3,18,449,17,52,6980,7.9,2,3683,244,15,15,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
112,21858.1,21.3588,2769.494233,3.98628,1076.55,3.50908859402362,4.1391734824963,827,1290,2.93,2.99,21390.6,23.9189,1330,26.3344,0,1.84,1.79,4,4096M,4,4096M,7,1130,12,14,405,35,53,2750,9.4,6,2374,186,7,24,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
20,21555.4,17.9276,3294.712825,4.01307,1069.34,3.55928813627892,4.20146528415185,971,1240,1.27,4.48,21119.9,24.2244,3410,30.0844,0,1.47,1.45,4,4096M,4,4096M,23,6120,2,19,433,14,71,7250,7.9,2,3629,195,18,12,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
83,21528.9,21.0798,2804.390556,3.99539,812.539,3.48552339703428,4.13611041370741,710,881,2.89,1.3,21109.7,24.2311,3410,28.03,0,1.67,1.65,4,4096M,4,4096M,7,1220,12,15,406,35,43,3940,9.4,7,2354,176,7,27,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
82,21272.3,21.7138,2724.90035,3.96149,1131.24,3.60708470707494,4.14886554921482,886,1347,1.53,2.69,21012.9,24.3633,3320,26.3256,18821.1,2.38,2.31,4,4096M,4,4096M,4,460,10,13,418,32,56,3000,10.1,7,2160,152,8,23,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
98,21329.1,18.9017,3171.208387,3.97054,889.448,3.6602601384787,4.1362770116,830,1000,0.53,5.8,20911.6,24.4422,3410,30.1178,0,1.43,1.4,4,4096M,4,4096M,5,2430,11,18,355,40,75,3350,8.5,3,1811,123,8,20,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
