Trials,Throughput,Responsetime,TOTAL_PODS_MEM,TOTAL_PODS_CPU,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,WEB_ERRORS,MAXINLINESIZE,thrpt_ci,resp_ci,cpu_ci,mem_ci,cpu_req,mem_req,cpu_lim,mem_lim
1,667.7,222.5,580.809,1.20162,.9241227763275,1.4055072536752478,570,589,34.8112,27.981,0,35,5.11,10.22,0.91,3.17,2.87,669,3.5,1024
1,665.8,217.167,616.218,1.1237,.8569372713974996,1.3355518284481283,601,630,34.7383,28.4708,0,58,3.34,6.57,1.53,4.5,2.87,669,3.5,1024
