TRIALS,THROUGHPUT_RATE_3m,RESPONSE_TIME_RATE_3m,MAX_RESPONSE_TIME,CPU_USAGE,MEM_USAGE,CPU_MIN,CPU_MAX,MEM_MIN,MEM_MAX,THRPT_PROM_CI,RSPTIME_PROM_CI,THROUGHPUT_WRK,RESPONSETIME_WRK,RESPONSETIME_MAX_WRK,RESPONSETIME_STDEV_WRK,WEB_ERRORS,THRPT_WRK_CI,RSPTIME_WRK_CI,CPU_REQ,MEM_REQ,CPU_LIM,MEM_LIM,QRKS_TP_CORETHREADS,QRKS_TP_QUEUESIZE,QRKS_DS_JDBC_MINSIZE,QRKS_DS_JDBC_MAXSIZE,FreqInlineSize,MaxInlineLevel,MinInliningThreshold,CompileThreshold,CompileThresholdScaling,ConcGCThreads,InlineSmallCode,LoopUnrollLimit,LoopUnrollMin,MinSurvivorRatio,NewRatio,TieredStopAtLevel,TieredCompilation,AllowParallelDefineClass,AllowVectorizeOnDemand,AlwaysCompileLoopMethods,AlwaysPreTouch,AlwaysTenure,BackgroundCompilation,DoEscapeAnalysis,UseInlineCaches,UseLoopPredicate,UseStringDeduplication,UseSuperWord,UseTypeSpeculation
92,37767,1.67862,1863.534468,3.09406,1155.85,1.71185700220783,4.04065199293704,885,1724,2.33,5.67,36968.3,13.8456,503.32,25.6344,0,2.21,2.18,3.84,3201M,3.84,3201M,7,5480,12,70,470,38,148,4220,1.4,7,4298,117,14,15,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
59,37918.7,1.67904,3645.383907,3.00248,1028.84,1.57795873219612,3.84146008353704,816,1240,4.71,15.2,37044.8,13.8156,629.15,25.3856,0,2.04,2.01,3.76,3096M,3.76,3096M,11,3630,12,53,400,37,111,6810,3.8,2,4585,242,8,8,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
43,38892.2,1.68849,3206.743871,3.1732,1226.74,1.73052027428146,4.08560703222593,817,1548,4.99,36.15,38158.2,13.4211,801.11,24.8911,0,2.73,2.69,3.99,1921M,3.99,1921M,9,2380,12,45,350,38,109,9960,9.2,8,4340,223,3,5,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
84,37409.5,1.69671,2122.019476,3.08277,1432.25,1.78852382188787,3.93334652620741,1237,1566,4.49,6.88,36661.3,13.96,1300,25.5989,0,2,1.99,3.84,3512M,3.84,3512M,7,6020,12,70,474,37,152,4380,1.9,7,4134,129,12,14,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
74,37954.4,1.6999,2007.323702,3.16165,1302.05,1.89905766369158,4.09714763167408,1019,1553,6.42,5.33,37093.4,13.8011,532.68,25.2233,0,2.51,2.51,3.9,4045M,3.9,4045M,9,5640,12,70,472,35,191,4180,3,7,4502,115,14,17,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
71,35568.4,1.69996,2688.72849,2.90675,1248.64,1.58333251995338,3.71691782128889,906,1499,2,14,34750.2,14.73,1110,26.3067,0,2.05,2.01,3.61,3630M,3.61,3630M,23,6310,7,66,430,31,144,4610,2.6,7,4342,100,12,23,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
87,37097,1.70116,2095.722612,3.0537,1285.36,1.69487013946501,3.93010639035185,907,1909,4.42,7.41,36329,14.0911,503.32,25.4244,0,2.21,2.18,3.82,4091M,3.82,4091M,6,6480,12,68,481,38,177,4640,2.9,7,3865,118,12,22,4,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
93,36982.6,1.70465,1892.087228,3.04027,1228.61,1.71361552318296,3.94886317596667,844,1479,6.61,21.65,36173,14.1533,507.51,25.7211,0,2.49,2.46,3.81,3199M,3.81,3199M,15,5450,12,70,470,35,138,4810,1.3,7,4405,116,14,13,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
98,36395,1.73421,1905.934515,3.04364,1169.88,1.80400559245102,3.88768207971482,880,1532,5.69,24.02,35619.6,14.3767,509.61,26.2544,0,2.8,2.72,3.81,3395M,3.81,3395M,15,5020,12,78,475,30,148,5100,1,6,3714,94,13,12,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
42,38021.9,1.7435,2398.905518,3.21849,1027.61,1.7930020317453,4.12980136092593,650,1316,8.88,29.18,37187.6,13.7733,507.51,25.6789,0,2.91,2.93,4,1583M,4,1583M,5,2470,12,42,333,39,91,3680,7.8,8,4771,249,5,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
95,36798.2,1.74598,2271.532172,3.08388,1237.21,1.71481492210103,3.99713675701852,888,1611,1.19,11.98,36093.2,14.1822,595.59,25.7433,0,2.42,2.41,3.83,3238M,3.83,3238M,14,5160,12,65,464,34,138,4770,1.6,7,4626,115,15,11,3,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
64,39893.5,1.75059,2403.390987,3.08164,1276.78,1.82373860875393,3.93441643574074,880,1689,11.51,37.82,38958.7,13.1533,683.67,24.7344,0,3.48,3.54,3.8,2601M,3.8,2601M,7,4830,12,40,347,41,174,4090,3.9,8,4238,232,8,9,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
89,39343,1.77594,1702.555203,3.1846,1200.37,1.73107362164481,4.03986525542454,877,1653,7.25,35,38525.5,13.29,826.28,24.5611,0,2.58,2.55,3.94,3494M,3.94,3494M,13,5900,12,65,460,36,166,3940,2.3,7,4114,131,13,16,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
55,38900.3,1.77812,2293.044679,3.06372,1211.37,1.56292496699903,3.88003737565926,721,1548,10.96,20.92,38067.6,13.4578,507.51,24.6644,0,3.29,3.27,3.77,2235M,3.77,2235M,8,2340,12,48,348,37,117,5650,6,8,4600,242,10,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
94,35525.3,1.78678,1980.737168,3.04809,1489.38,1.91102150524639,3.86722740267037,1000,2080,4.82,3.53,34794,14.7167,515.9,26.4278,0,2.65,2.59,3.74,3069M,3.74,3069M,16,5400,12,71,470,35,140,4350,1.3,7,4353,102,16,13,7,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
66,41074.2,1.79119,2313.957684,3.14879,1292.46,1.78718844294154,4.05359919886496,871,1785,4.86,50.49,40098.1,12.7667,501.22,24.4289,0,2.49,2.46,3.89,2810M,3.89,2810M,7,2110,12,50,348,37,159,6050,2.5,8,4331,224,10,14,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
56,38597.5,1.79424,2291.939346,3.02171,1157.87,1.75992817239892,3.78795452362222,905,1540,17.52,2.48,37933,13.5333,505.41,24.9811,0,5.02,4.95,3.77,2690M,3.77,2690M,8,2370,12,47,362,40,117,5800,3.9,8,3982,245,8,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
18,33653.2,1.79589,3487.677956,2.69977,1085.56,1.58634624355621,3.52501948902222,789,1460,5.79,10.24,32887.1,15.5667,509.61,27.8078,0,2.39,2.37,3.34,2078M,3.34,2078M,7,4590,12,60,391,38,122,4200,9.9,7,2365,163,11,14,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
96,38993.6,1.80475,1768.304709,3.20254,1179.39,1.75399903076521,4.09035045501852,868,1526,4.14,58.92,38100.9,13.4356,505.41,24.9678,0,2.36,2.31,3.94,3649M,3.94,3649M,15,4540,11,68,476,33,152,3970,2.3,6,4155,94,14,15,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
76,36318.2,1.82511,1961.706799,2.93233,1333.4,1.61762474419112,3.7595809005963,945,1711,11.5,42.17,35423.6,14.4678,509.61,26.2722,0,3.63,3.58,3.67,4014M,3.67,4014M,11,5820,11,70,480,35,189,4880,1.5,6,4502,146,13,19,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
63,40702.9,1.8316,2109.221019,3.1524,1175.12,1.73933346593775,3.98471387906296,844,1594,6.57,53.06,39788.6,12.8678,830.47,24.3911,0,2.52,2.49,3.88,2601M,3.88,2601M,7,2350,12,39,347,41,152,4130,5.9,8,4255,231,8,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
57,36225.9,1.83851,2187.270825,2.80077,1190.9,1.64654474509192,3.54944399431852,759,1672,11.85,38.89,35391.4,14.4844,509.61,25.9911,0,3.9,3.85,3.44,2718M,3.44,2718M,9,1810,12,46,365,42,118,5780,1.1,8,1984,242,10,34,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
32,38896.7,1.84371,2189.425512,3.2151,932.369,1.94768481076352,4.06792956422222,516,1219,1.63,22.38,38156.8,13.42,599.79,25.2211,0,2.58,2.55,4,1445M,4,1445M,5,2570,12,40,331,39,95,3770,7.5,8,4734,215,5,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
23,38931.6,1.84572,2274.733792,3.19124,1069.21,1.68528540978989,3.976865208,516,1321,1.18,18.87,38101,13.4378,505.41,24.6944,0,2.49,2.44,4,1497M,4,1497M,4,2690,11,39,327,48,83,3290,7.8,8,4923,249,5,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
22,38355.2,1.87818,2595.389226,3.15635,955.38,1.69815473495787,3.98373963935556,571,1250,2.57,35.62,37345.9,13.7056,503.32,25.1944,0,2.32,2.28,3.91,1467M,3.91,1467M,5,2590,12,40,332,39,92,3670,7.7,8,4840,249,5,3,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20,39594.8,1.89195,2274.757093,3.11394,1265.75,1.83822686015696,3.94795320689259,897,1490,13.91,34.86,38708.9,13.2478,505.41,25.1022,0,4.13,4.13,3.88,2434M,3.88,2434M,5,2700,11,38,368,40,121,3700,8.1,7,2513,249,5,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
60,33013.4,1.92344,2493.651045,2.67521,1201.22,1.38125354846527,3.39849162898889,796,1659,3.8,0.97,32120.2,15.9356,805.31,28.1733,0,1.96,1.94,3.29,2207M,3.29,2207M,14,4170,3,48,419,48,100,6520,4.9,8,2648,215,10,11,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
68,38337.6,1.93377,1830.310591,3.1742,1312.84,1.92437121907525,4.06492422599259,897,1757,1.25,74.55,37473.5,13.6556,687.87,25.5333,0,1.88,1.85,3.91,3540M,3.91,3540M,6,5960,12,60,457,38,159,5360,1.9,7,4491,127,12,21,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
69,38439.8,1.94338,2292.940826,3.13878,1284.16,1.92237038444218,4.04153521042963,965,1651,8.85,43.24,37576.3,13.6289,499.12,24.9633,0,3.01,3.03,3.9,3410M,3.9,3410M,6,5750,11,60,456,35,156,5220,2.2,5,4397,134,12,21,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
62,39832.3,1.9552,1991.540715,3.15456,1299.25,1.90871711227473,4.08796420895185,914,1792,4.22,74.93,39012.1,13.1233,505.41,24.2633,0,2.31,2.29,3.9,2642M,3.9,2642M,5,2340,12,40,332,40,142,4120,5.8,8,4791,243,5,5,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
58,32698.6,2.01191,2597.957738,2.55166,1133.22,1.4327983815076,3.14659605853704,801,1446,8.6,33.96,31970.1,16.02,826.28,28.39,0,2.94,2.9,3.16,2921M,3.16,2921M,7,2390,10,63,389,40,128,5720,2.3,8,3960,210,11,40,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
80,36710.3,2.02396,2403.584764,2.93938,1365,1.55412840772335,3.67137796972963,1050,1691,10.31,62.48,35821.2,14.3,511.71,26.1778,0,3.31,3.28,3.63,3845M,3.63,3845M,10,7010,11,82,483,43,179,3890,3.2,6,4868,115,11,27,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
85,35269.9,2.03353,2096.094352,2.97898,1354.86,1.61683006150408,3.93136975004569,908,1716,2.56,11.13,34408.5,14.8778,507.51,26.5567,0,2.16,2.15,3.71,3260M,3.71,3260M,8,6110,11,61,489,32,171,5450,1.9,6,4261,142,15,18,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
49,39187,2.04393,2296.009761,3.22256,1424.67,1.7535618576389,4.17378362544815,947,1641,1.71,3.78,38268.7,13.3733,675.28,24.1844,0,2.05,2.03,4,2102M,4,2102M,2,740,11,32,342,33,61,5120,6.4,7,4987,228,9,3,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
17,32907,2.08935,3191.852187,2.63854,1211.94,1.52800336209348,3.29711158464444,897,1615,4,25.3,32168.2,15.9189,509.61,27.9989,0,2.75,2.69,3.28,2291M,3.28,2291M,8,7770,11,64,401,23,125,4280,10,7,2397,152,16,22,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
19,33056.9,2.09059,4114.112082,2.74573,1283.8,1.65670926260094,3.46081110992222,951,1606,6.05,4.01,32358.3,15.8244,889.19,27.9389,0,2.59,2.55,3.4,1914M,3.4,1914M,8,4300,12,58,390,43,74,4050,9.4,7,632,206,11,12,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
65,38113.5,2.09332,3116.756198,3.02024,1198.69,1.57373023771114,3.98955657582963,770,1551,0.48,84.06,37262.2,13.7333,501.22,25.0278,0,1.78,1.76,3.77,2660M,3.77,2660M,10,4730,12,43,354,41,172,7570,4.2,8,4189,232,8,9,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
45,34760.1,2.14354,2376.628083,2.81626,1170.47,1.64460617131899,3.65103127432593,664,1448,1.34,17.69,34038.9,15.0333,624.95,26.8489,0,1.59,1.55,3.52,1678M,3.52,1678M,6,1090,12,40,475,41,48,2990,7.7,7,4070,238,1,5,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
28,35334.2,2.14818,3396.559211,2.91323,884.807,1.54008452525683,3.71829812965555,589,1064,8.07,44.37,34594.5,14.8011,515.9,26.7311,0,2.75,2.67,3.6,1183M,3.6,1183M,2,2780,10,45,344,46,109,4700,10.7,7,3375,235,7,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
78,31326.4,2.17053,4680.949862,2.70569,1206.88,1.479242306837,3.47133773352222,1030,1460,4.77,15.28,30613.2,16.7244,796.92,28.8289,0,2.21,2.17,3.37,3727M,3.37,3727M,12,6450,11,75,498,32,183,4530,1.7,7,4575,109,13,16,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
35,37235.6,2.20546,2687.494998,3.22251,666.541,1.82051971782095,4.15681129564815,601,782,4.08,17,36429.4,14.0511,505.41,25.3233,0,2.05,2.04,4,1405M,4,1405M,4,1190,12,37,337,35,103,3870,10.8,7,4412,210,6,3,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
88,34427.5,2.22594,2010.041792,2.8625,1509.7,1.60634555257899,3.56178703498889,1061,1984,12.16,27.77,33569.5,15.2689,826.28,27.0622,0,3.78,3.76,3.56,3708M,3.56,3708M,10,6850,11,58,447,34,186,3380,1.3,6,4447,139,16,13,8,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
44,38246,2.26402,2787.937109,3.0529,1013.78,1.52790784526506,3.96153617877778,549,1325,5.25,78.7,37383.4,13.7022,687.87,23.3433,0,2.96,2.92,3.8,1493M,3.8,1493M,4,1710,11,50,325,30,91,3980,6.7,8,4711,250,8,8,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
100,35975.6,2.43445,2186.96308,3.16565,997.861,1.7492071042426,4.09152841742222,894,1330,9.84,57.85,35154.1,14.5722,518,26.3656,0,3.23,3.28,3.95,3770M,3.95,3770M,13,6380,10,58,500,32,133,4470,2.1,5,3926,161,16,15,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
50,28690.6,2.43546,2904.019843,2.20871,936.901,1.33565158667939,2.83316836571852,850,1065,5.22,10.44,28077.2,18.2322,505.41,30.1822,0,2.14,2.14,2.73,1812M,2.73,1812M,20,3770,4,51,376,44,143,3710,8.8,1,3773,242,4,43,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
81,24230,2.51652,3111.491695,1.92689,982.31,1.1372490916504,2.4849246359037,651,1265,5.37,3.95,23654.9,19.4409,788.53,34.8356,0,2.91,28.31,2.36,3953M,2.36,3953M,18,5520,10,72,460,17,190,4950,2.8,7,3524,156,14,20,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
14,28884.7,2.60485,3172.495699,2.30733,1245.48,1.33231868015487,2.91013141767778,949,1463,7.38,35.91,28223.8,18.1422,692.06,31.1122,0,2.59,2.59,2.87,3155M,2.87,3155M,1,8290,10,72,441,10,155,4990,11.9,6,2232,135,17,19,5,4,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
54,37554.3,2.62908,2287.923614,2.97361,1485.64,1.61109296764401,3.71934620148519,907,1643,12.38,45.67,36665.4,13.9811,503.32,25.3956,0,3.85,3.91,3.68,1966M,3.68,1966M,6,1380,11,37,329,25,86,3440,6.8,7,4777,226,3,3,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
6,25612.6,2.63334,4183.865449,2.10157,1239.31,1.21472910268559,2.70849845211111,1013,1504,0.74,23.42,25063.8,20.4256,520.09,32.4278,0,2.19,2.15,2.58,3402M,2.58,3402M,13,8330,8,77,414,23,164,6250,12.3,5,3646,144,17,37,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
24,36497.2,2.73242,2296.537953,2.96847,1199.32,1.61879915661983,3.85974667948148,594,1421,4.93,124.92,35664.6,14.3578,700.45,26.2078,0,2.68,2.66,3.7,1643M,3.7,1643M,10,2710,10,37,349,49,40,1970,5.6,8,4366,248,5,3,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
53,38889.7,2.76997,2330.214285,3.09888,1196.52,1.86593366104534,3.951475212704,670,1347,11.94,47.79,38034.1,13.4756,620.76,24.9189,13.3333,3.73,3.79,3.87,1582M,3.87,1582M,2,760,12,34,339,34,67,4390,7.2,8,4530,91,13,5,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
90,28353,2.92928,2993.350348,2.99036,1313.09,1.65674052157037,3.83333330803333,967,1625,6.91,11.8,27721.9,18.47,721.42,31.6056,0,2.47,2.42,3.71,3493M,3.71,3493M,11,7530,12,76,457,31,164,3050,2.1,7,4696,134,13,16,3,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40,35112.6,2.95202,1609.10166,2.91208,1267.46,1.6482494367874,3.70651816084167,933,1674,8.48,43.6,35493.9,14.4233,526.39,24.5433,0,2.44,2.42,3.59,2468M,3.59,2468M,14,4010,12,26,380,33,133,1460,6.2,8,1448,175,4,13,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
